DOY,SW,TA,VPD,PA
48,11.953800439453126,264.1891662216187,78.83368134498596,98372.39168890075
49,12.731400439453125,268.0120832061768,126.6878604888916,98414.01199912095
50,13.480199560546875,276.4391669368744,211.91794872283936,98501.73919578643
51,10.132200219726563,274.68916669845584,168.14762353897095,98483.95915252231
52,13.706999560546876,267.49750009536746,147.3333716392517,98408.47817005441
53,11.5884,269.67041674613955,28.24135720729828,98431.70371736001
54,14.254200439453125,272.06416669845584,75.29473900794983,98456.86521536806
55,1.0547999725341797,280.1308333015442,13.529175519943237,98538.52626355058
56,5.5998,277.71416679382327,122.28137254714966,98514.55373387127
57,15.382800439453126,274.932916674614,107.01943635940552,98486.4490692657
58,2.8637998901367188,272.10999992847445,75.0389039516449,98457.34271470693
59,16.034399560546877,268.576666507721,137.8691554069519,98420.05942260879
60,10.969200219726563,272.3287499880791,164.14846181869507,98459.61950620828
61,4.9248,274.76833323001864,21.595601737499237,98484.76832093511
62,12.695400000000001,276.9579166507721,107.70481824874878,98506.96702508973
63,4.7358,273.58708334326747,73.25512766838074,98472.6465848055
64,12.596400439453125,270.29541674613955,107.78014659881592,98438.31578455912
65,16.873200439453125,270.7912501430512,123.20706844329834,98443.5399008867
66,17.699400439453125,272.9745833462477,144.60301399230957,98466.32041764987
67,5.461199890136719,272.343333337307,116.89454317092896,98459.77116390227
68,17.2692,271.93916669845584,151.57443284988403,98455.56213295658
69,16.126199560546876,276.36000004768374,269.94245052337646,98500.93966544681
70,13.579200439453126,277.24124971389773,181.24585151672363,98509.81421822336
71,2.8764001098632814,279.69541707992556,41.79060459136963,98534.23732760637
72,5.911199780273438,277.1370832061768,122.75257110595703,98508.76812561839
73,15.710399560546875,278.535,267.31460094451904,98522.742246575
74,4.926599890136719,280.8808333015442,103.59383821487427,98545.88308550374
75,2.0879999450683595,274.6995833253861,1.6764989122748375,98484.06564816463
76,5.959799780273438,272.7204166686535,28.14016044139862,98463.6870280132
77,20.037600439453126,274.3204167222977,169.77230310440063,98480.18404204166
78,12.9168,276.06625,248.20985794067383,98497.96903352602
79,12.648599560546876,277.951666507721,294.84384059906006,98516.92791208836
80,20.294999560546877,278.81416669845584,447.4827289581299,98525.51631062663
81,16.1838,278.9787499046326,276.3166666030884,98527.14919303052
82,17.029800439453126,280.1120835876465,332.2570562362671,98538.341846772
83,20.2662,272.3475,215.5458927154541,98459.81449163509
84,11.849399560546876,268.37875,149.53078031539917,98417.94234078546
85,20.1366,268.52875009536746,176.88411474227905,98419.54715119622
86,21.590999560546877,272.55166671037676,273.32117557525635,98461.93594907699
87,13.890599560546876,276.82875004768374,390.89908599853516,98505.66712742827
88,7.263000000000001,278.05374971389773,102.96880006790161,98517.94716007507
89,18.134999560546877,281.06416669845584,379.42049503326416,98547.67551600825
90,13.247999560546877,279.014166507721,232.49709606170654,98527.50032341992
91,19.924200439453127,277.6058332061768,365.08448123931885,98513.46943782877
92,14.889599560546875,283.07666698455813,435.4109764099121,98567.20059312394
93,18.242999560546878,282.9870835876465,486.99612617492676,98566.33730355142
94,21.774599560546875,283.74541679382327,730.5287837982178,98573.62811264583
95,10.015199780273438,287.17877117156985,458.2526683807373,98606.16077440002
96,8.238599780273438,294.2308332061768,239.13195133209229,98670.62677318857
97,11.246400439453126,295.05583396911624,614.3526554107666,98677.96929201066
98,21.144600439453125,294.3579160308838,936.9522094726562,98671.76046497427
99,18.323999560546877,296.21833435058596,911.3322257995605,98688.24688622398
100,7.9164,290.58708396911624,173.9914894104004,98637.7040815332
101,9.651600219726562,293.50379196166995,350.0868082046509,98664.12224829894
102,14.475600439453126,286.3412505722046,465.08846282958984,98598.29601578017
103,23.82299912109375,284.69749942779544,528.2674312591553,98582.72729764282
104,22.12020087890625,288.6995841598511,769.2766666412354,98620.32662828475
105,9.451800219726563,282.4141666030884,180.26872873306274,98560.80346035822
106,20.6874,276.5058335399628,295.97671031951904,98502.41213093027
107,18.917999560546875,276.56416646003726,336.5732431411743,98503.00068249469
108,23.571,279.95999971389773,601.0709285736084,98536.84509120944
109,16.768799560546874,286.38499942779544,821.4426040649414,98598.70796660146
110,14.373000439453126,291.09958282470706,486.14091873168945,98642.38397547737
111,12.450600439453126,293.96416679382327,489.4688129425049,98668.24471965196
112,15.420600439453127,295.47458282470706,845.0911521911621,98681.6806436372
113,10.796400219726562,289.97875038146975,494.8333263397217,98632.12783415237
114,26.01539912109375,284.36420837402346,746.7483043670654,98579.54884319751
115,11.887199560546875,283.4745837783814,482.5794219970703,98571.02868271917
116,25.1478,288.73916641235354,1043.1979179382324,98620.693352846
117,21.922200439453125,291.0766660308838,1256.1260223388672,98642.17505844224
118,20.530800000000003,288.56625,1220.0835227966309,98619.09057205927
119,25.8714,290.16,1425.0924110412598,98633.79166482891
120,22.49820087890625,295.22458282470706,1793.9231872558594,98679.4661581713
121,22.0482,294.9912511444092,1094.8559761047363,98677.39596967284
122,22.671000878906252,294.8870832061768,1160.4846954345703,98676.47071416034
123,24.3972,295.7058316802979,1495.4730033874512,98683.7257346306
124,14.3748,293.40377059936526,737.8171443939209,98663.224905058
125,19.585800000000003,294.4870835876465,1050.8477210998535,98672.91176254394
126,14.5692,293.7933332061768,897.181224822998,98666.71646495989
127,7.761600219726563,289.81833282470706,210.3602647781372,98630.65352005711
128,25.39979912109375,290.33502021789553,996.7954635620117,98635.39636102707
129,25.47360087890625,293.48916641235354,1494.957447052002,98663.99107271728
130,20.280600439453128,295.9662496185303,1560.5415344238281,98686.02500276269
131,15.947999560546876,291.8558332061768,283.83140563964844,98649.25999730342
132,26.271,285.4725,550.0771999359131,98590.08977231888
133,22.003200439453128,287.1016666030884,1029.7666549682617,98605.4386185181
134,10.638,292.18083396911624,1065.2718544006348,98652.2041706971
135,25.194599121093752,298.82670799255374,1594.2877769470215,98711.01944577174
136,24.6672,300.282917175293,1486.894130706787,98723.56269441526
137,16.533000439453126,297.3204156494141,898.3323097229004,98697.91689821726
138,10.607400219726562,293.16,200.79915523529053,98661.03537628058
139,18.793799560546876,293.10999885559085,376.4092683792114,98660.58582459502
140,18.552600439453126,294.24127021789553,514.3247127532959,98670.71991712549
141,8.586,290.3475,199.85942840576172,98635.51071048819
142,19.576799560546878,285.251667175293,390.155291557312,98587.99589960747
143,16.3242,285.1975213623047,298.6119508743286,98587.48201523737
144,16.290000439453127,283.74541679382327,188.2745623588562,98573.62811264583
145,13.710600000000001,284.0495835876465,156.94583654403687,98576.5416333794
146,8.339400219726564,285.3870841598511,127.7953028678894,98589.28026415275
147,20.883599560546877,286.61416641235354,294.1506624221802,98600.86383164511
148,23.86619912109375,288.16624942779544,525.2488136291504,98615.3756335762
149,26.5194,290.27458396911624,851.8242835998535,98634.84245956904
150,14.358600000000001,289.06208339691165,1015.9500122070312,98623.68142714746
151,3.6540001098632815,286.22668758392336,87.9586935043335,98597.21667026466
152,15.9678,287.2891666030884,244.52121257781982,98607.19406276176
153,13.197600000000001,286.48291698455813,174.38158988952637,98599.62953337889
154,16.568999560546875,286.5204383468628,254.4813871383667,98599.9825066113
155,7.914599780273438,285.95374980926516,18.857218325138092,98594.64176409015
156,6.033600219726563,290.1141873931885,0.0,98633.3713096002
157,16.295400439453125,293.7100011444092,190.36015272140503,98665.97034920634
158,18.711000000000002,292.3829175567627,238.48254680633545,98654.03157622411
159,24.087599121093753,291.282917175293,459.74411964416504,98644.05414120309
160,25.739999121093753,293.96208396911624,758.3831310272217,98668.22609755828
161,24.47099912109375,295.4891683197022,773.3951091766357,98681.80972665979
162,26.0226,299.19125,725.3912448883057,98714.17081184684
163,26.973000000000003,300.003770980835,950.0727653503418,98721.16756628937
164,27.3888,300.1079160308838,1073.878002166748,98722.06166645173
165,25.9848,300.0120832061768,1073.7751007080078,98721.23895048797
166,15.310799560546876,295.2370816802979,495.03254890441895,98679.57696041423
167,27.96479912109375,295.96416679382327,1055.1373481750488,98686.00662907772
168,25.86240087890625,296.8100225067139,1270.111083984375,98693.44737857586
169,25.120800000000003,299.8058969116211,1472.7791786193848,98719.4670958582
170,24.798600878906253,298.39124885559085,1036.4766120910645,98707.24503510543
171,13.462200000000001,294.4662496185303,652.3940563201904,98672.72613258251
172,5.644800219726563,288.89752117156985,102.02416181564331,98622.15949548347
173,23.9598,290.2620832061768,349.0394353866577,98634.72786093225
174,25.712999121093752,291.22875038146975,657.0050716400146,98643.56090120554
175,30.26519912109375,294.11833396911624,1121.7108726501465,98669.62237127915
176,31.00499912109375,296.19125,1304.103183746338,98688.00834323374
177,25.04879912109375,296.3870832061768,1338.9496803283691,98689.73215513851
178,22.0968,295.8641683197022,984.3817710876465,98685.12418919099
179,27.20700087890625,296.2370816802979,1088.456630706787,98688.41197637806
180,21.790799560546876,297.20374885559085,941.8265342712402,98696.89658454522
181,29.062800000000003,297.93708435058596,1017.3025131225586,98703.29686348722
182,22.066199560546877,294.13293663024905,711.6918087005615,98669.75278789441
183,30.618000000000002,290.47875038146975,892.7315711975098,98636.71273990691
184,12.877200439453127,293.193353805542,325.0682830810547,98661.33517027333
185,29.0088,297.48499885559085,781.708574295044,98699.35492029555
186,32.2434,293.89958396911624,856.314754486084,98667.66717685465
187,29.644199121093752,291.8620835876465,887.9191398620605,98649.31668051203
188,22.86179912109375,299.7683316802979,1074.7838020324707,98719.1440206554
189,13.949999560546877,299.09958282470706,460.78715324401855,98713.37908945132
190,26.384400000000003,299.46208396911624,604.00071144104,98716.50718255361
191,29.647800878906253,299.1745816802979,1000.888729095459,98714.02688454904
192,32.05799912109375,294.6224996185303,1087.4114990234375,98674.11768181038
193,28.047600000000003,294.0891877746582,956.9167137145996,98669.36202781434
194,29.538,294.48710456848147,1224.4402885437012,98672.91194946934
195,30.792600878906253,294.68291679382327,1364.2281532287598,98674.655360679
196,28.418399121093753,296.0433332061768,1185.6789588928223,98686.70481746939
197,25.131600000000002,297.0120832061768,1167.302417755127,98695.21864413156
198,21.8538,298.4912511444092,744.9825763702393,98708.11278448046
199,14.9472,297.1704160308838,504.37211990356445,98696.60492554467
200,14.265000439453125,297.3933316802979,405.37519454956055,98698.5541858249
201,26.350199121093752,299.65166679382327,653.8934230804443,98718.14014752473
202,18.788399560546875,299.44333282470706,481.96797370910645,98716.34555905237
203,24.602400000000003,300.3225213623047,659.2689990997314,98723.9021491141
204,25.491599121093753,299.53293815612795,586.3770008087158,98717.11772194329
205,21.263400439453125,299.43291679382327,431.2936305999756,98716.25577052575
206,14.259600439453125,298.3724996185303,319.02153491973877,98707.0822783784
207,18.288000439453125,295.14958396911624,450.68068504333496,98678.80109900476
208,25.243199121093753,295.24541679382327,547.8105545043945,98679.65084596291
209,15.066,297.32250038146975,359.69579219818115,98697.93512311265
210,28.728,298.6370832061768,678.1870365142822,98709.37718169535
211,27.602999121093752,299.3350011444092,754.7298908233643,98715.41141339204
212,28.029599121093753,299.8558332061768,778.5760879516602,98719.8964428857
213,26.094600878906252,300.035,828.3587455749512,98721.43573635712
214,11.2158,297.0079156494141,234.65168476104736,98695.18213538041
215,20.547,297.74541679382327,456.05530738830566,98701.62707128537
216,28.405800878906252,297.59958282470706,756.3119411468506,98700.3551520881
217,27.6264,298.12458435058596,870.6456184387207,98704.92829282965
218,28.296000000000003,298.56208435058596,1009.3785285949707,98708.727077157
219,27.270000000000003,299.4829160308838,960.0547790527344,98716.68671881995
220,24.757199121093752,300.36833396911624,841.7143821716309,98724.29470682373
221,23.3442,300.43085304260256,749.4401931762695,98724.83022727797
222,19.193399560546876,296.251667175293,585.9007358551025,98688.54040285927
223,23.815800878906252,294.15377059936526,779.7725200653076,98669.9388342534
224,27.288000878906253,295.5829183197022,922.563648223877,98682.63912227176
225,24.273,295.09333435058596,761.680269241333,98678.30208093463
226,27.253800000000002,291.96210304260256,972.7215766906738,98650.2234063625
227,16.495200439453125,293.7995835876465,671.8778610229492,98666.7724110312
228,6.384600219726563,292.9558335876465,345.1195001602173,98659.19879567227
229,24.96600087890625,293.5912496185303,751.6796112060547,98664.9063804266
230,18.5058,293.23499885559085,447.52354621887207,98661.70939375286
231,13.23,290.6120835876465,272.47259616851807,98637.93274483636
232,27.1782,292.7100011444092,762.5510692596436,98656.9840450853
233,16.290000439453127,294.39752021789553,669.5046901702881,98672.11357164876
234,23.08140087890625,298.6246053314209,913.8531684875488,98709.26904347597
235,16.403400439453126,296.25375,370.1420068740845,98688.55874128107
236,11.772,296.2704183197022,261.55426502227783,98688.70548984663
237,14.713200439453125,297.27666679382327,385.09225845336914,98697.53438386328
238,17.958600439453125,296.4245816802979,498.71296882629395,98690.06197651915
239,24.327,296.69333282470706,756.9551467895508,98692.42338877235
240,23.1174,296.20374885559085,805.2914619445801,98688.11843114675
241,24.512400878906252,295.56208435058596,845.0005531311035,98682.45485149456
242,18.8244,296.93708435058596,631.7877292633057,98694.56148194066
243,17.613000439453128,294.59958282470706,536.7307662963867,98673.91367816871
244,25.569000000000003,290.93083396911624,554.2746067047119,98640.84484264918
245,24.9696,293.2016660308838,860.9683036804199,98661.40987254158
246,22.92119912109375,296.2308332061768,1015.3752326965332,98688.35695422222
247,23.238000878906252,296.037103805542,928.2471656799316,98686.64989221783
248,24.453000878906252,294.2308332061768,890.6107902526855,98670.62677318857
249,18.849600439453127,297.06625,860.2356910705566,98695.69306545905
250,17.294400439453128,297.41625038146975,518.8117504119873,98698.75443188722
251,19.494,298.314167175293,1028.0641555786133,98706.57578178865
252,7.7076002197265625,291.2099992370606,119.60439682006836,98643.3901119742
253,23.8518,291.1412507629395,841.606330871582,98642.76375076907
254,23.43959912109375,293.21627059936526,1077.4341583251953,98661.54111417677
255,22.9284,295.05583396911624,1363.5566711425781,98677.96929201066
256,19.3428,292.130853805542,776.0558605194092,98651.75182332912
257,22.57019912109375,286.80377117156985,548.2073307037354,98602.64494346007
258,20.311199560546875,288.27666584014895,776.6401767730713,98616.40212635258
259,19.908000439453126,290.73295799255374,985.8452796936035,98639.03779465474
260,11.023200219726563,292.48916641235354,821.0202217102051,98654.99136365698
261,9.835200219726563,293.14541641235354,234.0930461883545,98660.90427342373
262,6.238800219726563,291.0141870117188,251.3218641281128,98641.60531382213
263,17.114399560546875,291.2412511444092,537.6977920532227,98643.67474860825
264,18.723599560546877,291.9204160308838,604.5820236206055,98649.84556766947
265,20.282400000000003,291.65583244323733,888.8156890869141,98647.44496971373
266,11.174399560546876,291.4495832061768,520.6036567687988,98645.57065595919
267,13.280399560546876,284.14124980926516,418.1556224822998,98577.4184665561
268,22.19580087890625,281.32666698455813,491.0801887512207,98550.23793117644
269,20.537999560546876,285.55166641235354,810.5181694030762,98590.83962539579
270,20.658600439453124,286.3308335876465,632.0772171020508,98598.19790834197
271,7.4196,284.82874980926516,256.89475536346436,98583.97695778105
272,20.151000439453124,286.9912501907349,546.3632583618164,98604.40379803289
273,20.084399560546878,288.95374980926516,870.9263801574707,98622.67971132167
274,19.319400439453126,289.83708396911624,945.9231376647949,98630.82593535626
275,18.682200439453126,292.80377021789553,1246.5789794921875,98657.82926222999
276,19.1052,293.3266660308838,1288.5262489318848,98662.53274700025
277,13.482000439453126,288.81833282470706,460.1914882659912,98621.42652138311
278,2.2698000549316406,281.2995826339722,32.251593470573425,98549.97376413314
279,19.7478,280.00166669845584,430.14607429504395,98537.25532277573
280,18.739799560546874,282.82666698455813,601.2555599212646,98564.79006348894
281,14.830199560546875,285.782917175293,678.713846206665,98593.02764717747
282,16.1298,289.15377059936526,695.5184459686279,98624.52864071583
283,3.6108001098632814,289.5495835876465,166.22356176376343,98628.17996517319
284,4.555800109863282,286.38916698455813,37.99395263195038,98598.74720292754
285,3.4398,286.8829166030884,17.42979884147644,98603.38773212454
286,2.6117999450683596,289.31208244323733,18.103933334350586,98625.99023306678
287,11.4966,284.98499980926516,260.75408458709717,98585.46315998012
288,3.900599890136719,280.00791707992556,132.76554346084595,98537.31685038528
289,8.964,278.91416707992556,180.14750480651855,98526.50867337648
290,11.939857470703126,278.59541669845584,327.00326442718506,98523.34306999593
291,12.322432177734376,283.7183543777466,605.7248592376709,98573.3685907862
292,10.933800292968751,285.12041584014895,577.3574829101562,98586.74989288661
293,11.997871875000001,287.4766666030884,694.5774555206299,98608.94724236708
294,6.245999780273438,290.86416641235354,302.73449420928955,98640.2362911478
295,9.680399780273438,291.01210418701174,471.48799896240234,98641.58631642768
296,4.775399890136719,291.4267293548584,201.24001502990723,98645.36280745137
297,4.296600109863282,286.95170894622805,94.66533064842224,98604.03302673188
298,11.15425634765625,279.0558334922791,392.4999952316284,98527.91330907567
299,7.955099780273438,275.86000004768374,253.97818088531494,98495.87953449944
300,7.756277343750001,276.5683335399628,299.12145137786865,98503.0427169673
301,11.114830810546875,278.607916507721,365.8312797546387,98523.46734416494
302,10.738555883789063,283.8183337783814,610.4882717132568,98574.32712487529
303,6.210899780273438,284.6058341598511,486.9668483734131,98581.85385901835
304,9.876953979492187,286.7933341598511,761.1178874969482,98602.54696068798
305,3.5892001098632815,290.1016675567627,647.7579593658447,98633.25641054242
306,10.353600219726562,288.5975619888306,603.8869857788086,98619.3809470876
307,13.441500439453126,285.7620841598511,779.8760890960693,98592.83067528938
308,13.075199560546876,285.8308335876465,657.8874111175537,98593.48057927008
309,13.519800439453126,281.4975005722046,608.2376003265381,98551.9029971931
310,13.460400439453126,282.5600005722046,638.2980346679688,98562.21418555164
311,12.869999560546876,285.59958282470706,623.4956741333008,98591.29328317617
312,4.2498000000000005,281.89541641235354,184.61670875549316,98555.77363190416
313,12.415091748046876,277.7225,225.5279541015625,98514.63710515328
314,13.1166,282.0391666030884,476.73325538635254,98557.1692735016
315,12.828600439453126,279.1037499046326,283.6148500442505,98528.38808573116
316,12.718799560546875,280.8308335876465,455.27539253234863,98545.39384221131
317,12.261600439453126,283.50168720245364,596.7651844024658,98571.28903998644
318,10.198799780273438,286.41,487.87832260131836,98598.9433227342
319,9.360000219726563,287.6495830154419,412.43343353271484,98610.56205768576
320,11.003399780273439,288.9454166030884,506.55298233032227,98622.60262684444
321,10.526400219726563,288.0558330154419,487.02921867370605,98614.34836251987
322,5.520599890136719,288.35791698455813,351.16493701934814,98617.15698591834
323,5.444999890136719,280.6412502861023,145.506489276886,98543.53721865886
324,10.830599780273438,274.1141666507721,196.24472856521606,98478.06816071835
325,11.178,278.5058333015442,366.87352657318115,98522.45210149033
326,9.890999780273438,280.3308335876465,432.33280181884766,98540.49189103197
327,3.7890001098632813,284.03708282470706,302.07417011260986,98576.42201397708
328,4.881600000000001,287.7600213623047,206.66062831878662,98611.59240442656
329,3.4326001098632815,281.09541669845584,140.2746081352234,98547.98081322582
330,5.986799780273437,281.5745832061768,89.70522880554199,98552.65364548944
331,4.175999890136719,278.81000009536746,91.01566672325134,98525.4749476951
332,1.9728000549316407,275.37458339691165,31.146973371505737,98490.94961398756
333,1.4148,278.8620835876465,0.0,98525.99190597318
334,1.5408000549316407,279.49750009536746,29.321810603141785,98532.28343870764
335,10.052999780273439,277.81625,90.52930474281311,98515.57470567668
336,10.744199780273439,279.7933332061768,155.5816650390625,98535.20297105722
337,9.043199780273438,284.1370841598511,254.06925678253174,98577.37863217347
338,6.440399780273438,287.13916698455813,331.1877965927124,98605.78989232134
339,6.742799780273438,287.9662505722046,249.0851640701294,98613.51435008399
340,5.9670000000000005,281.0495835876465,122.45086431503296,98547.53302317577
341,9.694800219726563,278.3558332061768,54.51022982597351,98520.95897793502
342,3.1374,276.4141666030884,32.352590560913086,98501.48675876985
343,10.846799780273438,273.6724999880791,202.94334888458252,98473.52658141906
344,10.4382,275.3391665554047,175.69531202316284,98490.5892458634
345,9.971999780273437,276.1370832061768,126.80429220199585,98498.68592633694
346,1.4148,280.55374971389773,14.180804789066315,98542.67947298882
347,1.2437999725341797,279.65166679382327,29.433324933052063,98533.8056485989
348,2.739600054931641,275.0245833730698,8.023083209991455,98487.38431980075
349,4.775399890136719,277.0120832061768,22.917936742305756,98507.51178597123
350,1.2024000274658204,279.920416507721,2.931329421699047,98536.45526360867
351,1.3284,279.514166507721,26.376858353614807,98532.4480794274
352,9.982799780273439,276.535,81.34048581123352,98502.70643739411
353,4.0338,275.26625004768374,98.13640117645264,98489.84702814197
354,9.480599780273439,273.4683333075047,162.82358169555664,98471.42227141402
355,9.890999780273438,274.6995833253861,113.2641077041626,98484.06564816463
356,1.4058000549316407,278.56000009536746,102.54991054534912,98522.99089523032
357,6.157800219726563,271.2558333015442,94.90607380867004,98448.4176354732
358,4.4388000000000005,266.36624971389773,63.80601525306702,98396.23842506662
359,10.942200219726564,266.07041707992556,64.72288966178894,98393.02065338199
360,7.5883915283203125,264.5558330154419,50.71789026260376,98376.43513728227
361,10.234800219726562,270.8808333015442,129.82120513916016,98444.48173594647
362,5.673599780273438,270.66,122.12789058685303,98442.15888613382
363,7.1437497802734375,263.9287501907349,71.98519110679626,98369.51318842967
364,10.600200000000001,263.8037501907349,77.36712098121643,98368.12951047125
365,10.710000219726563,264.3558332061768,87.8864586353302,98374.23099666426
